,,,Wind_DRCSouth,Wind_angola,Wind_eswatini,Wind_lesotho,Wind_namibia,Wind_southafrica,Wind_botswana,Wind_zimbabwe,Wind_malawi,Wind_tanzania,Wind_mozambique,Wind_zambia,PV_botswana,PV_angola_PV_mozambique_corr,PV_botswana_Wind_zimbabwe_corr,PV_botswana_Wind_botswana_corr,PV_DRC_Wind_tanzania_corr,PV_botswana_Wind_mozambique_corr,PV_botswana_Wind_zambia_corr,Wind_malawi_Wind_zimbabwe_corr,Wind_southafrica_Wind_zambia_corr,Wind_DRCSouth_Wind_mozambique_corr,PV_botswana_Wind_lesotho_corr,PV_zambia_Wind_southafrica_corr,PV_botswana_Wind_namibia_corr,PV_botswana_Wind_eswatini_corr,Wind_DRCSouth_Wind_eswatini_corr,PV_DRC_Wind_DRC_corr,PV_botswana_Wind_DRCSouth_corr,PV_botswana_Wind_angola_corr
1,90,22,0.046,0.005,0.129,0.073,0.201,0.331,0.782,0.635,0.651,0.714,0.542,0.276,0.0,0.0410230255961795,-0.0437822165827578,-0.065287352133858,-0.0247881497782851,-0.0132178810306675,0.0415568639043588,0.0364040952082869,0.0392418193630727,-0.0127392706556768,0.0554440938065889,0.0412381040583153,0.0536416969916586,0.0556317220553946,0.053617335687978,-0.0249543762322714,0.0449401079458429,0.0577170384198411
1,90,23,0.011,0.007,0.136,0.128,0.134,0.367,0.765,0.6,0.657,0.714,0.538,0.289,0.0,0.0410230255961795,-0.0362244454384792,-0.0616164347209227,-0.0247881497782851,-0.0123541357570357,0.0387496917650553,0.0311264810291824,0.0301308422486448,-0.0139092189143833,0.0435675962941511,0.0339574712224945,0.0681094303249919,0.0541201678265389,0.0609325716332516,-0.0358387145407291,0.0524978790901215,0.0572851657830251
2,2,0,0.015,0.068,0.059,0.341,0.138,0.836,0.638,0.402,0.644,0.677,0.291,0.221,0.0,0.0410230255961795,0.0065309456062968,-0.0341925222831118,-0.0197541433106235,0.0409821348897304,0.0534333614167966,-0.0052186458364891,-0.0745053591195143,0.0453816298418355,-0.0024268395267443,-0.0608929954441721,0.0672456850513601,0.0707472643439518,0.0783420915337491,-0.0113489533466993,0.0516341338164896,0.0441130503601396
2,2,1,0.017,0.037,0.112,0.423,0.101,0.811,0.632,0.38,0.627,0.682,0.285,0.258,0.0,0.0410230255961795,0.0112815446112719,-0.032896904372664,-0.0204344144549021,0.0422777528001782,0.045443717635702,-0.0081265189708175,-0.0581036761593153,0.0464247582000445,-0.0201336176361971,-0.0558370004192965,0.0752353288324546,0.05930263946833,0.0651196082004158,-0.0185598274760525,0.0512022611796737,0.0508070762307863
2,2,2,0.01,0.013,0.15,0.499,0.123,0.787,0.613,0.367,0.629,0.692,0.295,0.304,0.0,0.0410230255961795,0.0140887167505754,-0.0287941143229128,-0.0217949567434593,0.0401183896160986,0.0355106469889359,-0.0102791197170862,-0.0414566055125492,0.0453541004886017,-0.0365447778352021,-0.0509832451954159,0.0704847298274795,0.0510970593688275,0.0577655580760377,-0.0203285324511769,0.0527138154085294,0.0559895478725774
2,2,3,0.021,0.003,0.173,0.542,0.191,0.755,0.57,0.339,0.626,0.688,0.287,0.372,0.0,0.0410230255961795,0.0201349336659983,-0.0195088526313705,-0.0212507398280364,0.0418458801633622,0.0208269773371946,-0.0144107018066384,-0.0212278910846884,0.0451753711353679,-0.0458300395267444,-0.0445115715635751,0.0558010601757382,0.0461305240454444,0.0498009251158387,-0.0226414543417242,0.0503385159060419,0.058148911056657
2,2,4,0.036,0.001,0.149,0.567,0.252,0.743,0.493,0.232,0.521,0.762,0.31,0.386,0.013,0.0285542644021497,0.0406369376460978,-0.0027082659398282,-0.0313187527633598,0.0346591000638597,0.0167320237302294,-0.009921530911116,-0.0171571930747382,0.037251849742333,-0.0481443446262468,-0.0354257168372069,0.0400625571906636,0.0482238027767877,0.0518312896680775,-0.0110768448889878,0.0442639447617633,0.055054048618846
2,2,5,0.008,0.001,0.069,0.401,0.224,0.765,0.188,0.082,0.508,0.87,0.493,0.489,0.225,-0.0042037258963577,-0.0031745071300215,-0.0026434644472909,-0.0294411446787826,0.0001106851384866,0.0001862620386871,-0.0128004010603698,0.0047284977212816,-0.0030055711531892,0.0006456847269869,0.0052369632622954,-0.0020430846003811,-0.002878899213262,0.0781743289715601,0.0060576750115096,-0.0022307298651023,-0.0024588618289151
2,2,6,0.0,0.002,0.037,0.477,0.059,0.731,0.123,0.038,0.535,0.9,0.408,0.68,0.441,0.019263012536478,-0.0887301807618623,-0.0802699977806242,0.0069757033311675,-0.016381948692359,0.0476123058197816,-0.0250530786723101,0.0414835546864557,0.0184967134239251,0.0331380797518625,0.0440739095309521,-0.0878681084809782,-0.0786890653824162,0.0888471279765352,0.000121535708027,-0.0571926005118685,-0.0608318578488156
2,2,7,0.001,0.019,0.006,0.672,0.007,0.617,0.225,0.006,0.413,0.883,0.279,0.548,0.596,0.0805910835563785,-0.162000158871315,-0.0967849655666938,0.0530111222366401,-0.0766923128714635,0.0302342076854533,0.0249152795366451,0.0065305315521274,0.0510760716328803,0.1300724933090765,0.0338847373916487,-0.1681456562421722,-0.144663724213262,0.0963441375536496,0.0145534252602658,-0.0962007358352515,-0.0962653088438404
2,2,8,0.002,0.059,0.007,0.749,0.001,0.425,0.144,0.001,0.267,0.826,0.182,0.394,0.7,0.1180944457454333,-0.2087499339956931,-0.1624782023826142,0.077062653953058,-0.1446324481948466,-0.0360383604737506,0.088169281775451,0.0081825325471523,0.0753296726279052,0.2029382196772357,-0.0559162894740229,-0.2170611388292369,-0.183765203815252,0.0957113899168337,0.0386147163050419,-0.1220408830989331,-0.1032446421771738
2,2,9,0.002,0.12,0.021,0.757,0.015,0.224,0.071,0.0,0.17,0.744,0.141,0.281,0.752,0.1339250109195626,-0.2317107260354941,-0.2190648904423157,0.0772268029580332,-0.1821480382445978,-0.100484937090666,0.1303014780441078,0.0582793946118289,0.0856664865582535,0.229027140572758,-0.1684370193247692,-0.2328737975357045,-0.1960010839147545,0.0921817461357392,0.0547428760065345,-0.1351509885715699,-0.0816356978985668
2,2,10,0.004,0.157,0.046,0.726,0.102,0.077,0.033,0.0,0.118,0.663,0.138,0.204,0.762,0.1301975402727964,-0.2360331737966882,-0.2439018563627137,0.0591610003460929,-0.1871841098863889,-0.1444063368419098,0.1527782064023167,0.1210933260794906,0.0857372626776564,0.2163715532593252,-0.2416650710660627,-0.1897104015158041,-0.1860057941137595,0.0851975503645949,0.0592610048622558,-0.1365800353377391,-0.0629542148139897
2,2,11,0.006,0.153,0.08,0.667,0.19,0.009,0.017,0.0,0.091,0.607,0.169,0.154,0.725,0.1101118677603586,-0.2200401170802702,-0.2355206549945545,0.0354119003460929,-0.1587199775480804,-0.160074884727482,0.1644488153575406,0.1653712489650627,0.0773600467572584,0.1716759648264894,-0.244946532757605,-0.1320584637048588,-0.1560943106560481,0.0760802978770327,0.0529413337179772,-0.1263075636959481,-0.060724838943343
2,2,12,0.009,0.133,0.122,0.56,0.199,0.0,0.009,0.0,0.08,0.583,0.236,0.129,0.634,0.0664885799494133,-0.1807058424534046,-0.1967635956661963,0.0207816464903715,-0.1023369974485779,-0.1419115607225068,0.169203507894854,0.181573969736207,0.0600018159114873,0.0962544308712655,-0.1972523989267592,-0.104689177635207,-0.1106322856560481,0.0648654758621073,0.0440105804841464,-0.1024746880740575,-0.0582309670527957
2,2,13,0.011,0.099,0.19,0.431,0.145,0.0,0.005,0.0,0.083,0.569,0.345,0.137,0.49,0.0191345935066273,-0.1184625946922105,-0.1300855877059973,0.0099285565649983,-0.0372145755580307,-0.0908383050011138,0.1679067735664958,0.177294714014814,0.033012441782134,0.0277458457966386,-0.1245050516630776,-0.0834289388292369,-0.0538892030689834,0.0478042313347441,0.0185300207826538,-0.0666296532481869,-0.0474917590925967
2,2,14,0.017,0.059,0.288,0.296,0.171,0.002,0.004,0.0,0.114,0.515,0.504,0.19,0.305,-0.0004192905729746,-0.038497311110121,-0.0423635500194302,-0.001427670051917,0.0020673408598797,-0.0247997489065864,0.1545071855067943,0.1483877456068538,-0.0055039552327912,-0.003006907312814,-0.01852395216059,-0.024796613953615,-0.008784370855053,0.0233869435237989,0.0001201919269325,-0.0211185497655998,-0.0189961533712036
2,2,15,0.022,0.029,0.473,0.146,0.352,0.123,0.007,0.0,0.199,0.588,0.663,0.305,0.097,0.0226238722379706,0.0514096023227147,0.0562157982392762,-0.0039365684350016,-0.0216716173490755,0.0194400968645578,0.1177663795366451,0.0673260397610826,-0.0422945641880151,0.0218558946772357,0.0573538438593104,0.011586113409569,-0.0102725031933615,-0.0200479289886388,0.0010217461557882,0.0276071905329076,0.0289356973750649
2,2,16,0.042,0.012,0.634,0.031,0.779,0.675,0.024,0.008,0.344,0.743,0.779,0.472,0.0,0.0400360063175725,0.0916098550590332,0.0983923772193757,-0.0287337224151011,-0.0643947884933541,-0.0007666545036013,0.0540712631187346,0.0004973825471522,-0.0632559452825425,0.0645134191797232,-0.0283323874839731,-0.0711694950481423,-0.0534161187406252,-0.0524714369488378,0.0060659879468329,0.0458038532194747,0.0562054841909853
2,2,17,0.042,0.004,0.588,0.009,0.919,0.88,0.056,0.04,0.417,0.832,0.796,0.537,0.0,0.0410230255961795,0.0846998928699784,0.091482415030321,-0.0408425487832603,-0.0680657059062894,-0.0148025152001188,0.0213588989396301,0.0236562563033712,-0.066861941302443,0.0692640181846983,-0.0697915466879532,-0.1014005796252568,-0.043483048093859,-0.042714035953813,0.002120415310017,0.0458038532194747,0.057932974738249
2,2,18,0.013,0.001,0.398,0.087,0.906,0.941,0.11,0.101,0.443,0.869,0.774,0.534,0.0,0.0410230255961795,0.0715277774470928,0.0798218538362911,-0.045876555250922,-0.0633151069013143,-0.0141547062448949,0.0094249026709734,0.0266195499600876,-0.0706985044865226,0.0524209853488775,-0.0821281745486497,-0.0985934074859533,-0.0024551475963466,-0.0027414510035642,-0.0157026886700824,0.0520660064533056,0.0585807836934729
2,2,19,0.001,0.002,0.164,0.536,0.8,0.943,0.194,0.178,0.447,0.882,0.698,0.494,0.0,0.0410230255961795,0.0549006809296799,0.0616832030900225,-0.0476452602260463,-0.0469039467023093,-0.0055172535085765,0.0062170437157495,0.0104269293133214,-0.0549801243870201,-0.0445344216162966,-0.0825326541506398,-0.0757041577347095,0.048073950911116,0.0563515863098685,-0.0467230528491869,0.0546572422742011,0.0583648473750649
2,2,20,0.001,0.004,0.053,0.825,0.585,0.923,0.314,0.283,0.465,0.864,0.65,0.428,0.0,0.0410230255961795,0.0322273674968441,0.0357708448810673,-0.0451962841066433,-0.0365390034187272,0.0087345435063488,0.0009630743127645,-0.0156982184478725,-0.0428304885661246,-0.1069400176361971,-0.0784878581307393,-0.029277849276998,0.0720428822543996,0.0844476191456894,-0.0546141981228187,0.0546572422742011,0.057932974738249
2,2,21,0.004,0.012,0.01,0.85,0.379,0.899,0.444,0.371,0.5,0.838,0.605,0.385,0.0,0.0410230255961795,0.0132249714769436,0.0076991234880324,-0.0416588741563946,-0.026821869090369,0.0180198051978911,-0.0017483555379817,-0.0303834279006088,-0.0310675691631395,-0.1123384255963961,-0.0736341029068587,0.0152050323150417,0.0813281439459419,0.0942017772302665,-0.0431856428989381,0.0540094333189772,0.0562054841909853
2,2,22,0.006,0.042,0.001,0.833,0.243,0.848,0.524,0.422,0.608,0.817,0.567,0.348,0.0,0.0410230255961795,0.0022122192381376,-0.0095757819846043,-0.0388017353504244,-0.0186162889908665,0.0260094489789856,-0.0013988935976832,-0.0377119392190168,-0.0213906835910002,-0.1086675081834608,-0.0633198730561124,0.0445723716185243,0.0832715708116135,0.0956815734989232,-0.0237298881725699,0.0535775606821613,0.0497273946387465
2,2,23,0.007,0.066,0.0,0.795,0.133,0.744,0.53,0.424,0.713,0.8,0.493,0.317,0.0,0.0410230255961795,0.0017803466013217,-0.0108713998950521,-0.0364888134598772,-0.0026370014286775,0.0327034748496324,-0.0019915010603697,-0.0316670621045889,-0.0030177830934878,-0.1004619280839583,-0.0422869337526298,0.0683253666433999,0.0834875071300215,0.095543060687978,-0.0074033807098834,0.0533616243637533,0.0445449229969555
2,3,0,0.006,0.078,0.004,0.828,0.053,0.63,0.53,0.402,0.733,0.786,0.474,0.292,0.0,0.0410230255961795,0.0065309456062968,-0.0108713998950521,-0.0345840542558971,0.0014657886210737,0.0381018828098314,-0.007910430911116,-0.0167791305125491,0.0016842358119848,-0.107587826591421,-0.019231596439197,0.0856002721160367,0.0826237618563897,0.0949372212601173,0.0007598730214598,0.0535775606821613,0.04195368717606
2,3,1,0.006,0.097,0.017,0.881,0.018,0.546,0.497,0.378,0.685,0.792,0.477,0.305,0.0,0.0410230255961795,0.0117134172480879,-0.0037455013875894,-0.0354003796290314,0.0008179796658498,0.0352947106705279,-0.0115838100155936,-0.0018131524030964,0.0009398835731788,-0.1190324514670429,-0.0022434531556149,0.0931580432603153,0.0798165897170862,0.0917116948919581,0.0042972829717086,0.0535775606821613,0.0378508971263087
2,3,2,0.011,0.117,0.036,0.89,0.006,0.481,0.414,0.34,0.636,0.794,0.487,0.318,0.0,0.0410230255961795,0.0199189973475904,0.0141772130402712,-0.0356724880867429,-0.0013413835182297,0.0324875385312244,-0.0151786025529071,0.0081102827959085,-0.0015102308546818,-0.1209758783327145,0.0109021339090616,0.0957492790812108,0.0757137996673349,0.0852443129267839,0.0028006864542956,0.0524978790901215,0.0335321707581495
2,3,3,0.024,0.127,0.046,0.856,0.002,0.42,0.302,0.293,0.626,0.779,0.469,0.315,0.0,0.0410230255961795,0.0300680043127645,0.0383620807019628,-0.033631674653907,0.0025454702131135,0.0331353474864483,-0.0215198644932056,0.0176324309302368,0.0027126378020345,-0.1136340435068438,0.0232387617697581,0.0966130243548427,0.0735544364832553,0.078384945886983,0.0004877645637484,0.049690706950818,0.0313728075740699
2,3,4,0.058,0.109,0.038,0.857,0.0,0.319,0.241,0.217,0.556,0.683,0.477,0.283,0.01,0.0285542644021497,0.0443267167505754,0.0491476501049478,-0.0204192755245538,0.0007800990688349,0.0381908134068463,-0.0181983032991757,0.0400398661292418,0.0007429044687012,-0.1085775930093314,0.0380514005757283,0.0925507527130516,0.071795624791713,0.0683724575785252,0.0042656978970817,0.0403876979955941,0.0336267881710848
2,3,5,0.039,0.067,0.003,0.817,0.001,0.137,0.164,0.19,0.435,0.865,0.545,0.347,0.197,-0.0070906275132731,0.004587224213262,0.0059773360502215,-0.0260071351016682,-0.0012159377470854,0.0022998088048563,0.0088305452082869,0.0483256524476498,-0.0138131064765723,-0.0092265068153016,-0.0038836511655652,0.0084913183846934,0.00726454407032,0.0825255412849929,0.0062900058572807,0.0040735318264399,0.0038873859322789
2,3,6,0.013,0.015,0.029,0.792,0.002,0.03,0.366,0.224,0.538,0.88,0.399,0.553,0.398,0.0115045157703089,-0.0379138106126086,-0.0206923752681864,0.0198281279580332,-0.0148906352595232,0.0153935522128165,-0.0138580682245489,-0.0426900723035939,0.0197205253642236,0.0841568761448974,-0.116007524797406,-0.0814579179337145,-0.0651114752082869,0.08623087436957,-0.000488883694958,-0.043898723894953,-0.0468426755105071
2,3,7,0.006,0.001,0.11,0.918,0.016,0.058,0.512,0.14,0.477,0.843,0.258,0.45,0.515,0.0764290423872243,-0.08739979867231,0.0096733338114155,0.0818269252217148,-0.0666278173490754,-0.0055176133344471,-0.0016210861349966,0.0087987555571025,0.0552775970060146,0.175920825771763,-0.1939867720610876,-0.1296185144511274,-0.0827300531933615,0.068636775488973,0.0482281789916091,-0.0742029069795301,-0.0811321827244375
2,3,8,0.004,0.001,0.15,0.969,0.134,0.133,0.536,0.098,0.364,0.774,0.174,0.297,0.676,0.1117679515912044,-0.1537738822543996,0.0259224712492265,0.0934734255948491,-0.1411420442147471,-0.0788777465434024,0.0359155989396301,0.0689067992138189,0.0767330358119848,0.2940905012692755,-0.2028666397227791,-0.1451107229088389,-0.108864971974456,0.0591853394193213,0.0974184730214599,-0.1150699378253013,-0.1248094401871241
2,3,9,0.003,0.007,0.19,0.973,0.25,0.214,0.504,0.081,0.277,0.688,0.129,0.163,0.736,0.1105142492280203,-0.1826696514086284,0.0126611573188782,0.0724651556943516,-0.1829521934684784,-0.158853257488676,0.0683005952082869,0.0980209127710329,0.0883401074537758,0.334525076891166,-0.1748173422103413,-0.103708201515804,-0.1022602381436103,0.0493772731257889,0.1036524098373802,-0.1305970462830127,-0.1379662969035419
2,3,10,0.001,0.014,0.227,0.964,0.302,0.333,0.435,0.063,0.224,0.585,0.111,0.074,0.727,0.1165478054469258,-0.1887075946922105,-0.022821345293062,0.0247851275848988,-0.1889852471998217,-0.2015888785085764,0.0913707220739585,0.0796421270745154,0.0935997970060146,0.3241363556225093,-0.1077699019118338,-0.0753381602222717,-0.0815812099097794,0.0404051892949431,0.0635619575985742,-0.1293591169297789,-0.1320012653115022
2,3,11,0.0,0.015,0.267,0.95,0.322,0.464,0.347,0.044,0.199,0.476,0.113,0.032,0.688,0.078436330695682,-0.1832762583738026,-0.0626214197955496,-0.0243287562459468,-0.1736193855082794,-0.2060320176876809,0.1057784481933615,0.0309473184924259,0.0934613502398455,0.2927921554981311,-0.0340892466879532,-0.0601477239038637,-0.0564730839147545,0.0304001230014108,0.037236275509022,-0.1199596015068933,-0.1214559964060295
2,3,12,0.0,0.013,0.316,0.923,0.358,0.56,0.258,0.027,0.183,0.386,0.132,0.015,0.61,0.0326687055713039,-0.1596922484235538,-0.0873460285020172,-0.0518993283852503,-0.1374447069013142,-0.1786880293792232,0.1168940653575406,-0.0113784272787183,0.0886331193940743,0.233773818930967,0.0095293358991114,-0.036023105993416,-0.027832806054058,0.01794836976758,0.0222163287428528,-0.1001384432979381,-0.1021757133214524
2,3,13,0.0,0.01,0.391,0.84,0.449,0.607,0.169,0.014,0.188,0.346,0.178,0.008,0.476,0.0058272367902093,-0.1087702762842503,-0.0807899794970421,-0.0367796783852503,-0.0787441775480804,-0.1197462251503675,0.1185527302829137,-0.0331952109851859,0.0769437183990495,0.1326945500254943,0.0171408543070715,-0.000107777635207,0.0011364200653449,-0.0011104362025692,0.0014677531209623,-0.0660867099646048,-0.0682114043662285
2,3,14,0.0,0.009,0.516,0.711,0.623,0.617,0.095,0.008,0.2,0.34,0.258,0.01,0.276,0.0009319471135924,-0.025481703149922,-0.0231037715368431,-0.0034421216688324,-0.0133814710804187,-0.0275361724140491,0.1151625108799286,-0.0376355211841909,0.0566143253642236,0.0228985987817133,0.0022789189836885,0.0104261885339471,0.0077704250404692,-0.0328751128194846,-0.0008180593168485,-0.0152632273775401,-0.0158140053612534
2,3,15,0.0,0.015,0.663,0.71,0.817,0.57,0.06,0.011,0.258,0.435,0.395,0.031,0.059,0.0262777228598611,0.0661086043127645,0.0658590482392762,0.0094923201222123,0.0134632622529145,0.0686517339292344,0.0899159549097794,-0.0153514349901611,0.0218002397920843,-0.0596732588053513,-0.0050267193247691,-0.0576875263914259,-0.0433724551834113,-0.0702303725209772,0.005450351628425,0.039880251229425,0.0403777237432241
2,3,16,0.001,0.035,0.733,0.779,0.922,0.553,0.085,0.022,0.399,0.623,0.569,0.12,0.0,0.0406282178847367,0.0885867466013217,0.0852202617964901,-0.0124072149524145,-0.0190481616276824,0.0752429295760006,0.0297234586411227,-0.0063045112339422,-0.0223279781183634,-0.0970069469894309,-0.0036591317625801,-0.1020483885804806,-0.0747938142630132,-0.0876722216503304,0.0105557774990718,0.0546572422742011,0.0512389488676022
2,3,17,0.004,0.077,0.687,0.808,0.913,0.522,0.204,0.028,0.477,0.739,0.676,0.239,0.0,0.0410230255961795,0.0872911286908739,0.0595238399059429,-0.0281895054996782,-0.0421533476973342,0.0495465076854533,-0.0022423518066384,0.0029614983431722,-0.0488259054815475,-0.1032691002232618,0.0026103020682656,-0.100104961714809,-0.0648607436162471,-0.0751277113269473,0.0090591809816588,0.0540094333189772,0.0421696234944679
2,3,18,0.008,0.127,0.553,0.819,0.851,0.459,0.426,0.026,0.49,0.779,0.703,0.325,0.0,0.0410230255961795,0.0877230013276899,0.0115859772193757,-0.033631674653907,-0.0479836282943491,0.0309759843023687,-0.0075346279260414,0.0108888258307343,-0.0546902278696071,-0.1056443997257493,0.0153514095309522,-0.0867169099735155,-0.0359252769495804,-0.0409464988891364,0.002120415310017,0.0531456880453454,0.0313728075740699
2,3,19,0.015,0.242,0.411,0.826,0.728,0.37,0.614,0.027,0.473,0.789,0.644,0.361,0.0,0.0410230255961795,0.0875070650092819,-0.0290100506413207,-0.0349922169424642,-0.0352433855082795,0.0232022768396821,-0.0006269197170862,0.0177191918755105,-0.0390268169243335,-0.107155953954605,0.0333507518195094,-0.0601567428093363,-0.00526231973565,-0.0058272378194846,-0.0112128991178436,0.0516341338164896,0.0065401309571545
2,3,20,0.026,0.496,0.329,0.839,0.574,0.288,0.713,0.04,0.477,0.793,0.527,0.349,0.0,0.0410230255961795,0.0846998928699784,-0.0503877461637088,-0.0355364338578871,-0.0099788362545481,0.0257935126605777,-0.0021757876275339,0.0294929448605851,-0.0105417482676171,-0.1099631260939085,0.0499344155011014,-0.0269025497745105,0.0124444583738026,0.0131464575785252,-0.0240019966302814,0.0492588343140021,-0.0483076939184673
2,3,21,0.05,0.492,0.248,0.85,0.43,0.219,0.754,0.076,0.516,0.798,0.457,0.301,0.0,0.0410230255961795,0.0769261854072919,-0.0592411352184351,-0.0362167050021657,0.005136706034009,0.0361584559441598,-0.0158696413588772,0.0528985034426747,0.0048555572050196,-0.1123384255963961,0.0638889617697581,0.0041922800762357,0.0299353001648474,0.0282968426531521,-0.0252264846899829,0.044076362672211,-0.0474439486448355
